datetime,open,high,low,close,volume,kline_status
2024-08-16,110.63,111.18,110.61,110.68,60436,TREND_DOWN
2024-08-19,110.8,111.31,110.76,111.29,41800,TREND_UP
2024-08-20,111.32,111.54,111.25,111.46,38045,TREND_UP
2024-08-21,111.5,111.62,110.89,110.92,52135,OUTSIDE
2024-08-22,111.45,111.76,111.32,111.61,48254,TREND_UP
2024-08-23,111.66,111.86,111.37,111.79,48460,TREND_UP
2024-08-26,111.7,111.98,111.5,111.75,42906,TREND_UP
2024-08-27,111.59,111.75,111.0,111.1,54385,TREND_DOWN
2024-08-28,111.17,111.51,110.82,111.46,55438,TREND_DOWN
2024-08-29,111.56,111.61,111.13,111.32,41952,TREND_UP
2024-08-30,111.44,111.48,110.85,111.26,54168,TREND_DOWN
2024-09-02,111.55,111.9,111.37,111.85,39048,TREND_UP
2024-09-03,111.83,111.94,111.72,111.9,33378,TREND_UP
2024-09-04,112.02,112.34,112.02,112.13,41742,TREND_UP
2024-09-05,112.41,112.83,112.0,112.23,54423,OUTSIDE
2024-09-06,112.3,112.68,112.27,112.56,35941,INSIDE
2024-09-09,112.61,112.98,112.6,112.95,33724,TREND_UP
2024-09-10,113.06,113.31,112.95,113.28,47707,TREND_UP
2024-09-11,113.38,113.56,113.27,113.51,36104,TREND_UP
2024-09-12,113.46,113.74,113.35,113.59,43656,TREND_UP
2024-09-13,114.03,114.34,113.81,114.33,51875,TREND_UP
2024-09-18,114.81,115.2,114.62,115.13,46029,TREND_UP
2024-09-19,115.3,115.54,114.55,114.7,89139,OUTSIDE
2024-09-20,114.88,115.45,114.83,115.44,53422,INSIDE
2024-09-23,115.58,115.76,115.35,115.63,56493,TREND_UP
2024-09-24,115.86,116.0,114.1,114.45,129313,OUTSIDE
2024-09-25,114.32,114.93,113.8,114.85,88692,TREND_DOWN
2024-09-26,115.2,115.35,113.58,113.58,124715,OUTSIDE
2024-09-27,112.39,113.0,110.15,110.99,193235,TREND_DOWN
2024-09-30,109.5,111.11,108.61,110.31,158249,TREND_DOWN
2024-10-08,109.32,111.72,109.09,110.56,130484,TREND_UP
2024-10-09,110.8,111.7,110.69,111.7,106762,INSIDE
2024-10-10,111.6,112.56,111.5,112.43,81845,TREND_UP
2024-10-11,112.95,113.03,112.15,112.45,96015,TREND_UP
2024-10-14,112.59,113.0,111.93,112.27,95259,TREND_DOWN
2024-10-15,112.27,112.64,111.67,112.61,89666,TREND_DOWN
2024-10-16,112.75,112.75,111.82,112.08,87085,TREND_UP
2024-10-17,112.13,113.04,111.96,112.83,68983,TREND_UP
2024-10-18,113.1,113.36,112.13,112.44,105163,TREND_UP
2024-10-21,112.43,112.62,112.16,112.58,64010,INSIDE
2024-10-22,112.58,112.58,111.9,111.92,62469,TREND_DOWN
2024-10-23,111.87,112.01,111.04,111.53,90062,TREND_DOWN
2024-10-24,111.8,112.05,111.23,111.43,72424,TREND_UP
2024-10-25,111.53,111.65,111.08,111.2,68814,TREND_DOWN
2024-10-28,111.11,111.36,110.63,110.85,66260,TREND_DOWN
2024-10-29,110.8,111.46,110.6,111.44,79919,OUTSIDE
2024-10-30,111.44,111.59,111.23,111.36,52422,TREND_UP
2024-10-31,111.35,111.65,111.12,111.57,54587,OUTSIDE
2024-11-01,111.7,112.26,111.62,112.22,53243,TREND_UP
2024-11-04,112.18,112.44,112.0,112.13,43871,TREND_UP
2024-11-05,112.25,112.73,112.08,112.66,67489,TREND_UP
2024-11-06,112.77,113.08,112.51,112.53,59432,TREND_UP
2024-11-07,112.57,112.81,112.44,112.64,49799,TREND_DOWN
2024-11-08,112.61,113.08,112.54,112.81,57970,TREND_UP
2024-11-11,112.9,113.07,112.66,113.0,51411,INSIDE
2024-11-12,113.11,113.75,113.04,113.75,55767,TREND_UP
2024-11-13,113.6,113.8,113.23,113.43,59290,TREND_UP
2024-11-14,113.33,113.42,113.02,113.21,47514,TREND_DOWN
2024-11-15,113.24,113.38,112.88,113.1,48903,TREND_DOWN
2024-11-18,112.94,112.94,111.93,111.93,63151,TREND_DOWN
2024-11-19,111.83,112.54,111.81,112.52,50854,TREND_DOWN
2024-11-20,112.5,112.51,112.16,112.33,33751,INSIDE
2024-11-21,112.29,112.98,112.15,112.92,32197,OUTSIDE
2024-11-22,113.1,113.47,112.95,113.41,60601,TREND_UP
2024-11-25,113.29,114.15,113.27,114.1,66838,TREND_UP
2024-11-26,114.2,114.39,113.92,114.13,50191,TREND_UP
2024-11-27,114.2,114.53,113.73,113.81,60883,OUTSIDE
2024-11-28,113.97,114.48,113.9,114.43,46826,INSIDE
2024-11-29,114.88,114.96,114.32,114.54,72331,TREND_UP
2024-12-02,115.0,115.55,114.98,115.44,60122,TREND_UP
2024-12-03,115.35,115.35,114.88,114.95,60180,TREND_DOWN
2024-12-04,115.28,115.8,115.22,115.79,52779,TREND_UP
2024-12-05,115.59,115.94,115.44,115.71,50792,TREND_UP
2024-12-06,115.61,115.81,115.06,115.38,70333,TREND_DOWN
2024-12-09,115.45,115.78,115.28,115.43,58968,INSIDE
2024-12-10,116.44,117.28,116.0,116.95,97116,TREND_UP
2024-12-11,116.6,117.12,116.41,117.01,66414,INSIDE
2024-12-12,117.22,117.42,116.91,117.09,68483,TREND_UP
2024-12-13,117.61,117.96,117.47,117.75,71894,TREND_UP
2024-12-16,118.0,118.69,118.0,118.31,72937,TREND_UP
2024-12-17,118.2,118.27,117.82,118.21,69084,TREND_DOWN
2024-12-18,118.22,118.53,116.0,117.55,131027,OUTSIDE
2024-12-19,117.34,117.66,116.8,117.14,86814,INSIDE
2024-12-20,117.5,118.4,117.49,118.4,67237,TREND_UP
2024-12-23,119.0,119.14,118.01,118.09,89626,TREND_UP
2024-12-24,118.03,118.4,117.1,117.45,103543,TREND_DOWN
2024-12-25,117.6,117.6,116.93,117.32,87797,TREND_DOWN
2024-12-26,117.54,117.6,117.03,117.17,76247,INSIDE
2024-12-27,117.6,118.57,117.53,118.53,88783,TREND_UP
2024-12-30,118.42,118.49,117.81,118.01,77308,INSIDE
2024-12-31,118.56,118.94,118.36,118.83,92636,TREND_UP
2025-01-02,119.38,120.0,119.22,119.98,96089,TREND_UP
2025-01-03,120.74,120.99,119.63,120.16,175730,TREND_UP
2025-01-06,119.96,120.69,119.5,120.68,107956,TREND_DOWN
2025-01-07,120.57,120.61,119.86,120.28,93883,INSIDE
2025-01-08,120.03,120.52,119.95,120.29,91579,INSIDE
2025-01-09,120.19,120.31,119.55,119.62,99665,TREND_DOWN
2025-01-10,118.66,119.84,118.4,119.76,126619,TREND_DOWN
2025-01-13,119.79,120.17,119.56,119.95,87572,TREND_UP
2025-01-14,119.6,120.0,119.41,119.95,108750,TREND_DOWN
2025-01-15,120.48,120.75,120.25,120.6,76364,TREND_UP
2025-01-16,120.4,120.83,120.12,120.56,96026,OUTSIDE
2025-01-17,120.68,120.79,119.95,119.96,91831,TREND_DOWN
2025-01-20,119.71,120.15,119.62,119.8,72981,TREND_DOWN
2025-01-21,119.8,120.46,119.55,120.45,89392,OUTSIDE
2025-01-22,120.47,120.68,120.28,120.37,67390,TREND_UP
2025-01-23,120.38,120.57,120.15,120.23,65006,TREND_DOWN
2025-01-24,120.19,120.53,119.64,120.53,67574,TREND_DOWN
2025-01-27,120.6,121.28,120.6,121.24,52474,TREND_UP
2025-02-05,121.03,121.7,121.03,121.69,43466,TREND_UP
2025-02-06,121.85,122.16,121.67,122.1,55124,TREND_UP
2025-02-07,122.12,122.28,121.78,121.81,59978,TREND_UP
2025-02-10,121.64,121.74,121.28,121.33,55165,TREND_DOWN
2025-02-11,121.4,121.84,121.36,121.81,55803,TREND_UP
2025-02-12,121.68,122.08,121.59,121.63,57103,TREND_UP
2025-02-13,121.84,121.97,121.47,121.89,58132,TREND_DOWN
2025-02-14,121.81,121.93,120.91,121.26,71365,TREND_DOWN
2025-02-17,120.92,121.06,120.31,120.35,75461,TREND_DOWN
2025-02-18,120.25,120.39,119.32,120.18,88046,TREND_DOWN
2025-02-19,119.85,120.02,119.47,119.89,69573,INSIDE
2025-02-20,119.85,119.88,118.91,119.09,82331,TREND_DOWN
2025-02-21,119.04,119.15,118.0,118.01,144785,TREND_DOWN
2025-02-24,118.08,118.38,116.55,116.91,151931,TREND_DOWN
2025-02-25,117.3,117.81,116.09,117.66,221678,TREND_DOWN
2025-02-26,117.84,118.39,117.5,117.73,147441,TREND_UP
2025-02-27,117.77,118.06,117.07,117.38,106333,TREND_DOWN
2025-02-28,117.45,118.18,117.12,118.01,119650,TREND_UP
2025-03-03,118.13,118.82,117.85,118.68,97646,TREND_UP
2025-03-04,118.88,118.98,118.27,118.62,99882,TREND_UP
2025-03-05,118.8,119.04,118.63,118.87,89026,TREND_UP
2025-03-06,118.65,118.7,117.97,118.14,109486,TREND_DOWN
2025-03-07,117.59,117.64,116.4,116.56,167695,TREND_DOWN
2025-03-10,116.31,117.2,116.31,116.61,109529,TREND_DOWN
2025-03-11,116.59,116.65,115.38,115.38,136296,TREND_DOWN
2025-03-12,115.0,116.28,114.78,116.18,168389,TREND_DOWN
2025-03-13,116.0,116.36,115.73,115.9,111152,TREND_UP
2025-03-14,115.41,116.0,114.92,115.35,145094,TREND_DOWN
2025-03-17,114.88,114.99,113.6,113.62,155203,TREND_DOWN
2025-03-18,113.8,114.45,113.56,113.7,154461,TREND_DOWN
2025-03-19,114.03,114.34,113.8,114.08,114592,INSIDE
2025-03-20,114.78,115.45,114.69,115.32,120379,TREND_UP
2025-03-21,115.32,115.55,114.91,115.09,120869,TREND_UP
2025-03-24,114.9,115.6,114.51,115.59,119255,OUTSIDE
2025-03-25,116.2,116.36,115.82,115.89,111822,TREND_UP
2025-03-26,115.8,116.79,115.72,116.77,102815,OUTSIDE
2025-03-27,116.65,116.82,116.3,116.32,104678,TREND_UP
2025-03-28,116.3,116.73,115.8,116.0,133212,TREND_DOWN
2025-03-31,115.82,116.56,115.8,116.14,118292,INSIDE
2025-04-01,116.27,116.54,115.97,116.21,100609,INSIDE
2025-04-02,116.26,117.21,116.26,117.18,103374,TREND_UP
2025-04-03,118.5,118.85,117.78,118.75,141632,TREND_UP
2025-04-07,121.0,121.04,120.16,120.8,157431,TREND_UP
2025-04-08,120.3,120.48,119.92,120.02,115772,TREND_DOWN
2025-04-09,120.5,121.26,119.97,120.33,150577,TREND_UP
2025-04-10,119.85,120.19,119.35,119.87,131204,TREND_DOWN
2025-04-11,120.22,120.48,119.42,119.53,115166,TREND_UP
2025-04-14,119.23,119.99,119.06,119.97,92191,TREND_DOWN
2025-04-15,119.89,120.21,119.74,119.78,89506,TREND_UP
2025-04-16,120.01,120.37,119.66,120.04,110525,OUTSIDE
2025-04-17,119.98,120.07,119.33,119.44,93722,TREND_DOWN
2025-04-18,119.35,119.93,119.31,119.7,89912,TREND_DOWN
2025-04-21,119.7,119.72,119.15,119.33,79418,TREND_DOWN
2025-04-22,119.41,119.98,119.36,119.92,79801,TREND_UP
2025-04-23,119.56,119.6,119.02,119.4,102875,TREND_DOWN
2025-04-24,119.6,119.85,119.25,119.26,88189,TREND_UP
2025-04-25,119.41,120.04,119.31,119.68,118578,TREND_UP
2025-04-28,119.75,120.26,119.71,120.18,67316,TREND_UP
2025-04-29,120.4,121.0,120.39,120.98,77545,TREND_UP
2025-04-30,120.9,120.99,120.65,120.76,71944,INSIDE
2025-05-06,120.6,121.02,120.52,120.97,61695,OUTSIDE
2025-05-07,120.68,120.95,120.01,120.14,115667,TREND_DOWN
2025-05-08,120.36,120.65,120.27,120.43,71465,INSIDE
2025-05-09,120.45,120.56,120.15,120.37,66504,TREND_DOWN
2025-05-12,119.7,120.16,118.43,118.74,122849,TREND_DOWN
2025-05-13,118.82,119.32,118.73,119.3,92887,INSIDE
2025-05-14,119.23,119.28,118.7,118.93,78310,TREND_DOWN
2025-05-15,119.05,119.14,118.65,119.11,67722,TREND_DOWN
2025-05-16,118.9,119.02,118.52,118.91,69146,TREND_DOWN
2025-05-19,118.98,119.36,118.88,119.32,43076,TREND_UP
2025-05-20,119.52,119.62,119.15,119.26,36232,TREND_UP
2025-05-21,119.71,119.82,119.31,119.62,73412,TREND_UP
2025-05-22,119.63,119.88,119.45,119.52,67554,TREND_UP
2025-05-23,119.48,119.68,119.15,119.6,88522,TREND_DOWN
2025-05-26,119.71,119.96,119.67,119.76,58787,TREND_UP
2025-05-27,119.77,119.84,119.38,119.46,62401,TREND_DOWN
2025-05-28,119.29,119.55,119.12,119.4,60667,TREND_DOWN
2025-05-29,119.1,119.15,118.64,118.69,94531,TREND_DOWN
2025-05-30,119.2,119.47,119.19,119.41,71043,TREND_UP
2025-06-03,119.35,119.57,119.29,119.45,60835,TREND_UP
2025-06-04,119.62,119.69,119.29,119.57,70260,OUTSIDE
2025-06-05,119.53,119.69,119.31,119.31,66642,INSIDE
2025-06-06,119.5,119.82,119.5,119.78,70269,TREND_UP
2025-06-09,119.9,120.2,119.75,120.14,75638,TREND_UP
2025-06-10,120.07,120.3,120.01,120.16,62753,TREND_UP
2025-06-11,120.48,120.51,120.3,120.44,55029,TREND_UP
2025-06-12,120.51,120.64,120.37,120.49,53570,TREND_UP
2025-06-13,120.47,120.56,120.38,120.5,55715,INSIDE
2025-06-16,120.65,120.73,120.47,120.52,53995,TREND_UP
2025-06-17,120.44,120.85,120.35,120.82,73032,OUTSIDE
2025-06-18,120.75,120.93,120.7,120.9,52815,TREND_UP
2025-06-19,121.08,121.21,120.92,121.06,63946,TREND_UP
2025-06-20,121.0,121.44,120.97,121.32,62563,TREND_UP
2025-06-23,121.5,121.54,121.2,121.29,61188,TREND_UP
2025-06-24,121.23,121.27,120.88,120.93,76770,TREND_DOWN
2025-06-25,120.94,121.09,120.47,120.67,99174,TREND_DOWN
2025-06-26,120.75,120.78,120.51,120.72,72122,INSIDE
2025-06-27,120.84,121.02,120.66,120.89,80884,TREND_UP
2025-06-30,120.76,120.78,120.18,120.42,90761,TREND_DOWN
2025-07-01,120.45,120.77,120.41,120.74,75813,INSIDE
2025-07-02,120.98,121.2,120.93,121.18,68868,TREND_UP
2025-07-03,121.15,121.22,120.91,121.13,72609,OUTSIDE
2025-07-04,121.11,121.31,121.08,121.2,71652,TREND_UP
2025-07-07,121.25,121.35,121.11,121.15,55668,TREND_UP
2025-07-08,121.07,121.1,120.81,120.92,84358,TREND_DOWN
2025-07-09,120.9,121.09,120.76,121.09,74267,TREND_DOWN
2025-07-10,121.02,121.05,120.46,120.53,107326,TREND_DOWN
2025-07-11,120.46,120.65,120.15,120.61,128944,TREND_DOWN
2025-07-14,120.44,120.46,120.06,120.29,92150,TREND_DOWN
2025-07-15,120.51,120.84,120.41,120.76,91330,TREND_UP
2025-07-16,120.83,120.87,120.62,120.71,74060,TREND_UP
2025-07-17,120.75,120.89,120.65,120.73,70445,TREND_UP
2025-07-18,120.63,120.68,120.46,120.46,72268,TREND_DOWN
2025-07-21,120.21,120.24,119.77,119.97,118236,TREND_DOWN
2025-07-22,120.0,120.1,119.39,119.45,115909,TREND_DOWN
2025-07-23,118.9,119.53,118.69,119.27,154682,TREND_DOWN
2025-07-24,119.09,119.11,118.2,118.25,152329,TREND_DOWN
2025-07-25,118.35,118.66,117.85,117.95,157794,TREND_DOWN
2025-07-28,118.55,118.89,118.3,118.78,120609,TREND_UP
2025-07-29,118.66,118.66,117.8,117.87,140838,TREND_DOWN
2025-07-30,118.0,118.63,117.64,118.36,159171,TREND_DOWN
2025-07-31,118.7,119.2,118.7,119.12,130880,TREND_UP
2025-08-01,118.95,119.39,118.9,119.04,118932,TREND_UP
2025-08-04,119.7,119.8,119.12,119.19,122755,TREND_UP
2025-08-05,119.2,119.49,119.06,119.32,100131,TREND_DOWN
2025-08-06,119.22,119.49,119.17,119.33,78797,INSIDE
2025-08-07,119.41,119.68,119.23,119.38,99214,TREND_UP
2025-08-08,119.5,119.6,119.11,119.32,88744,TREND_DOWN
2025-08-11,119.14,119.14,118.4,118.6,111356,TREND_DOWN
2025-08-12,118.46,118.59,117.91,118.14,123182,TREND_DOWN
2025-08-13,117.76,118.44,117.67,118.27,125564,TREND_DOWN
2025-08-14,118.13,118.15,117.47,117.88,149979,TREND_DOWN
2025-08-15,118.0,118.17,117.45,117.48,116848,OUTSIDE
2025-08-18,116.93,116.93,116.01,116.09,141981,TREND_DOWN
2025-08-19,116.23,116.58,116.04,116.54,117295,INSIDE
2025-08-20,116.81,116.98,115.88,116.05,99916,OUTSIDE
2025-08-21,115.48,116.24,115.31,116.11,166523,TREND_DOWN
2025-08-22,116.03,116.44,115.77,115.98,176116,TREND_UP
2025-08-25,115.68,116.9,115.6,116.8,170513,OUTSIDE
2025-08-26,116.95,117.31,116.66,117.27,140975,TREND_UP
2025-08-27,117.12,117.4,116.83,117.4,163183,TREND_UP
2025-08-28,117.32,117.33,116.42,116.46,163784,TREND_DOWN
2025-08-29,116.48,116.83,116.35,116.55,141214,TREND_DOWN
2025-09-01,116.43,116.99,116.31,116.91,121725,OUTSIDE
2025-09-02,116.96,117.04,116.51,116.68,116176,TREND_UP
2025-09-03,116.85,117.24,116.63,117.15,156936,TREND_UP
2025-09-04,117.45,117.59,117.24,117.33,135244,TREND_UP
2025-09-05,117.15,117.22,116.21,116.35,169741,TREND_DOWN
2025-09-08,116.06,116.39,115.84,116.06,143614,TREND_DOWN
2025-09-09,116.05,116.05,115.67,115.72,133188,TREND_DOWN
2025-09-10,115.52,115.7,114.73,114.76,169437,TREND_DOWN
2025-09-11,114.85,115.17,114.35,114.74,206743,TREND_DOWN
2025-09-12,114.79,115.28,114.68,115.27,150180,TREND_UP
2025-09-15,115.26,115.67,115.14,115.4,111024,TREND_UP
2025-09-16,114.87,115.69,114.53,115.48,177470,OUTSIDE
